7/28/2015	293.700012
7/29/2015	288.369995
7/30/2015	287.019989
7/31/2015	283.730011
8/1/2015	280.470001
8/2/2015	281.359985
8/3/2015	281.579987
8/4/2015	284.299988
8/5/2015	281.720001
8/6/2015	278
8/7/2015	277.890015
8/8/2015	258.600006
8/9/2015	263.869995
8/10/2015	263.299988
8/11/2015	269.029999
8/12/2015	267.660004
8/13/2015	263.440002
8/14/2015	265.029999
8/15/2015	260.519989
8/16/2015	257.119995
8/17/2015	257.130005
8/18/2015	246.720001
8/19/2015	226
8/20/2015	234.660004
8/21/2015	232.399994
8/22/2015	229.539993
8/23/2015	226.75
8/24/2015	211.429993
8/25/2015	220.509995
8/26/2015	224.970001
8/27/2015	222.729996
8/28/2015	231.639999
8/29/2015	228.5
8/30/2015	228.399994
8/31/2015	229.470001
9/1/2015	227.179993
9/2/2015	228.630005
9/3/2015	226.199997
9/4/2015	230.25
9/5/2015	233.669998
9/6/2015	239.860001
9/7/2015	239.580002
9/8/2015	243.240005
9/9/2015	237.410004
9/10/2015	238.080002
9/11/2015	239.899994
9/12/2015	235.600006
9/13/2015	230.190002
9/14/2015	229.910004
9/15/2015	229.529999
9/16/2015	228.600006
9/17/2015	232.720001
9/18/2015	232.210007
9/19/2015	231.110001
9/20/2015	231.089996
9/21/2015	226.330002
9/22/2015	230.009995
9/23/2015	229.889999
9/24/2015	233.759995
9/25/2015	235.029999
9/26/2015	234.300003
9/27/2015	232.5
9/28/2015	238.869995
9/29/2015	236.710007
9/30/2015	235.929993
10/1/2015	237.050003
10/2/2015	236.710007
10/3/2015	238.580002
10/4/2015	238.330002
10/5/2015	240.149994
10/6/2015	246.139999
10/7/2015	242.979996
10/8/2015	242.580002
10/9/2015	244.039993
10/10/2015	245.350006
10/11/2015	247.649994
10/12/2015	245.350006
10/13/2015	248.779999
10/14/2015	252.330002
10/15/2015	254.440002
10/16/2015	262.869995
10/17/2015	269.579987
10/18/2015	261.670013
10/19/2015	263.820007
10/20/2015	269.75
10/21/2015	267.109985
10/22/2015	274.420013
10/23/2015	276.920013
10/24/2015	282.559998
10/26/2015	287.859985
10/27/2015	285.149994
10/28/2015	294.660004
10/29/2015	303.540009
10/30/2015	313.630005
10/31/2015	327.119995
11/1/2015	311.23999
11/2/2015	322.950012
11/3/2015	359.279999
11/4/2015	396.48999
11/5/2015	400.890015
11/6/2015	382.700012
11/7/2015	369.809998
11/8/2015	385.089996
11/9/2015	371.559998
11/10/2015	380.220001
11/11/2015	336.690002
11/12/2015	304.709991
11/13/2015	333.850006
